# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Aug  5 04:50:37 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00034781 -1.65000 10.10000 0.7875657082 2.4142968143    0.786  0.758  3.7462  3.512    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-15      0.00 7.744e-01 2.252e-01 6.217e-05 1.700e-05 1.546e-04 -1.000 3.469e-04 2.874 3.493 3.630 3.049 2.649 2.269 1.784 1.397 1.336
0.00034781 -1.65000 10.10000 0.7879396081 2.4144322984    0.786  0.786  3.7437  3.474    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-15      0.00 7.718e-01 2.278e-01 6.272e-05 1.715e-05 1.559e-04 -1.000 3.208e-04 2.804 3.441 3.572 2.983 2.578 2.194 1.703 1.311 1.248
0.00034781 -1.65000 10.10000 0.7881104946 2.4144941706    0.786  0.801  3.7428  3.456    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.81e-15      0.00 7.709e-01 2.288e-01 6.290e-05 1.720e-05 1.563e-04 -1.000 3.107e-04 2.767 3.411 3.539 2.948 2.541 2.155 1.662 1.268 1.205
0.00034781 -1.65000 10.10000 0.7885694504 2.4146601902    0.787  0.842  3.7405  3.405    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-15      0.00 7.684e-01 2.312e-01 6.336e-05 1.732e-05 1.575e-04 -1.000 3.753e-04 2.664 3.326 3.447 2.848 2.438 2.048 1.549 1.151 1.086
0.00034781 -1.65000 10.10000 0.7890716791 2.4148416087    0.787  0.891  3.7382  3.348    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-14      0.00 7.661e-01 2.336e-01 6.377e-05 1.743e-05 1.584e-04 -1.000 3.515e-04 2.542 3.224 3.337 2.730 2.315 1.922 1.416 1.014 0.947
0.00034781 -1.65000 10.10000 0.7894982696 2.4149954961    0.788  0.936  3.7365  3.296    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-14      0.00 7.642e-01 2.354e-01 6.406e-05 1.751e-05 1.591e-04 -1.000 3.493e-04 2.430 3.128 3.234 2.622 2.204 1.808 1.297 0.890 0.823
0.00034781 -1.65000 10.10000 0.7899060845 2.4151424317    0.788  0.982  3.7349  3.244    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-14      0.00 7.626e-01 2.371e-01 6.429e-05 1.757e-05 1.597e-04 -1.000 3.788e-04 2.316 3.028 3.128 2.511 2.090 1.692 1.176 0.765 0.697
0.00034781 -1.65000 10.10000 0.7903206348 2.4152916154    0.788  1.032  3.7333  3.188    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-14      0.00 7.608e-01 2.388e-01 6.449e-05 1.763e-05 1.602e-04 -1.000 3.788e-04 2.191 2.918 3.012 2.390 1.966 1.565 1.044 0.629 0.561
0.00034781 -1.65000 10.10000 0.7907016873 2.4154285856    0.789  1.081  3.7318  3.133    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-14      0.00 7.593e-01 2.404e-01 6.463e-05 1.768e-05 1.606e-04 -1.000 3.700e-04 2.067 2.807 2.896 2.269 1.843 1.439 0.914 0.494 0.426
0.00034781 -1.65000 10.10000 0.7910439372 2.4155514788    0.789  1.129  3.7303  3.079    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.93e-14      0.00 7.579e-01 2.418e-01 6.471e-05 1.773e-05 1.609e-04 -1.000 3.518e-04 1.946 2.699 2.783 2.151 1.723 1.317 0.787 0.363 0.294
0.00034781 -1.65000 10.10000 0.7913432717 2.4156588620    0.789  1.175  3.7289  3.028    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -8e-14      0.00 7.566e-01 2.430e-01 6.473e-05 1.777e-05 1.612e-04 -1.000 3.454e-04 1.832 2.598 2.676 2.040 1.609 1.201 0.667 0.240 0.170
0.00034781 -1.65000 10.10000 0.7916349769 2.4157634183    0.789  1.224  3.7275  2.973    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.555e-01 2.442e-01 6.470e-05 1.784e-05 1.614e-04 -1.000 3.796e-04 1.711 2.491 2.563 1.922 1.489 1.078 0.539 0.108 0.038
0.00034781 -1.65000 10.10000 0.7919148803 2.4158636613    0.789  1.275  3.7259  2.916    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-13      0.00 7.545e-01 2.452e-01 6.460e-05 1.793e-05 1.616e-04 -1.000 3.610e-04 1.583 2.379 2.444 1.798 1.362 0.949 0.405 -0.030 -0.101
0.00034781 -1.65000 10.10000 0.7921496630 2.4159476822    0.789  1.321  3.7244  2.864    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.537e-01 2.460e-01 6.449e-05 1.803e-05 1.617e-04 -1.000 3.380e-04 1.467 2.277 2.335 1.684 1.246 0.831 0.282 -0.156 -0.228
0.00034781 -1.65000 10.10000 0.7923638225 2.4160242728    0.790  1.368  3.7229  2.811    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-13      0.00 7.530e-01 2.466e-01 6.436e-05 1.814e-05 1.618e-04 -1.000 3.740e-04 1.351 2.176 2.228 1.572 1.131 0.713 0.160 -0.282 -0.354
0.00034781 -1.65000 10.10000 0.7925652862 2.4160962795    0.790  1.415  3.7214  2.758    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-13      0.00 7.525e-01 2.472e-01 6.422e-05 1.827e-05 1.619e-04 -1.000 3.812e-04 1.232 2.072 2.117 1.456 1.012 0.592 0.035 -0.411 -0.484
0.00034781 -1.65000 10.10000 0.7927434444 2.4161599213    0.790  1.461  3.7198  2.705    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-13      0.00 7.521e-01 2.476e-01 6.411e-05 1.838e-05 1.619e-04 -1.000 3.812e-04 1.117 1.973 2.012 1.345 0.898 0.476 -0.087 -0.537 -0.610
0.00034781 -1.65000 10.10000 0.7929129004 2.4162204240    0.790  1.509  3.7181  2.651    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-13      0.00 7.518e-01 2.478e-01 6.402e-05 1.847e-05 1.620e-04 -1.000 3.811e-04 0.997 1.871 1.902 1.229 0.780 0.354 -0.213 -0.668 -0.742
0.00034781 -1.65000 10.10000 0.7930622697 2.4162737303    0.790  1.555  3.7165  2.598    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -6.77e-13      0.00 7.516e-01 2.480e-01 6.397e-05 1.852e-05 1.620e-04 -1.000 3.808e-04 0.881 1.772 1.796 1.118 0.665 0.237 -0.335 -0.795 -0.869
0.00034781 -1.65000 10.10000 0.7931953073 2.4163211887    0.790  1.600  3.7148  2.546    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -8.43e-13      0.00 7.515e-01 2.481e-01 6.394e-05 1.855e-05 1.620e-04 -1.000 3.778e-04 0.769 1.678 1.695 1.010 0.555 0.124 -0.454 -0.918 -0.993
0.00034781 -1.65000 10.10000 0.7933220267 2.4163663763    0.789  1.647  3.7131  2.493    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-12      0.00 7.515e-01 2.481e-01 6.393e-05 1.856e-05 1.620e-04 -1.000 3.733e-04 0.653 1.579 1.589 0.898 0.439 0.005 -0.578 -1.046 -1.122
0.00034781 -1.65000 10.10000 0.7934367061 2.4164072561    0.789  1.693  3.7114  2.440    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-12      0.00 7.515e-01 2.481e-01 6.393e-05 1.856e-05 1.620e-04 -1.000 3.734e-04 0.538 1.486 1.485 0.787 0.325 -0.112 -0.700 -1.172 -1.249
0.00034781 -1.65000 10.10000 0.7935377359 2.4164432590    0.789  1.737  3.7096  2.389    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-12      0.00 7.515e-01 2.481e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.735e-04 0.427 1.398 1.387 0.680 0.215 -0.225 -0.818 -1.294 -1.371
0.00034781 -1.65000 10.10000 0.7936305404 2.4164763214    0.789  1.781  3.7079  2.338    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-13      0.00 7.515e-01 2.482e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.736e-04 0.317 1.312 1.289 0.575 0.106 -0.337 -0.935 -1.415 -1.493
0.00034781 -1.65000 10.10000 0.7937203646 2.4165083137    0.789  1.827  3.7060  2.284    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-13      0.00 7.515e-01 2.482e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.738e-04 0.202 1.223 1.188 0.465 -0.008 -0.455 -1.058 -1.543 -1.621
0.00034781 -1.65000 10.10000 0.7937990427 2.4165363292    0.789  1.871  3.7042  2.233    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-13      0.00 7.515e-01 2.482e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.739e-04 0.092 1.139 1.092 0.361 -0.117 -0.566 -1.175 -1.664 -1.744
0.00034781 -1.65000 10.10000 0.7938714027 2.4165620894    0.788  1.915  3.7024  2.182    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-13      0.00 7.515e-01 2.482e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.740e-04 -0.016 1.055 0.997 0.257 -0.224 -0.677 -1.291 -1.785 -1.865
0.00034781 -1.65000 10.10000 0.7939398885 2.4165864653    0.788  1.959  3.7005  2.130    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.741e-04 -0.127 0.970 0.900 0.152 -0.334 -0.790 -1.409 -1.908 -1.989
0.00034781 -1.65000 10.10000 0.7940001488 2.4166079096    0.788  2.000  3.6986  2.081    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.857e-05 1.620e-04 -1.000 3.742e-04 -0.230 0.894 0.812 0.055 -0.435 -0.895 -1.520 -2.024 -2.106
0.00034781 -1.65000 10.10000 0.7940582037 2.4166285655    0.788  2.041  3.6968  2.033    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.858e-05 1.620e-04 -1.000 3.742e-04 -0.332 0.819 0.725 -0.041 -0.535 -0.998 -1.629 -2.137 -2.220
0.00034781 -1.65000 10.10000 0.7941185236 2.4166500237    0.787  2.080  3.6951  1.987    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1  -8.4e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.858e-05 1.620e-04 -1.000 3.743e-04 -0.430 0.749 0.642 -0.133 -0.631 -1.097 -1.734 -2.246 -2.330
0.00034781 -1.65000 10.10000 0.7941724062 2.4166691886    0.787  2.105  3.6940  1.957    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -9.57e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.858e-05 1.620e-04 -1.000 3.744e-04 -0.492 0.705 0.590 -0.191 -0.692 -1.160 -1.800 -2.316 -2.399
0.00034781 -1.65000 10.10000 0.7942132354 2.4166837088    0.786  2.093  3.6949  1.973    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -9.62e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.858e-05 1.620e-04 -1.000 3.744e-04 -0.461 0.722 0.612 -0.164 -0.662 -1.129 -1.766 -2.280 -2.363
0.00034781 -1.65000 10.10000 0.7942216396 2.4166866974    0.786  2.100  3.6945  1.963    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -9.93e-13      0.00 7.514e-01 2.482e-01 6.393e-05 1.858e-05 1.620e-04 -1.000 3.743e-04 -0.481 0.708 0.596 -0.182 -0.682 -1.149 -1.787 -2.302 -2.385
0.00034781 -1.65000 10.10000 0.7942647934 2.4167020420    0.786  2.143  3.6925  1.912    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.620e-04 -1.000 3.744e-04 -0.587 0.637 0.508 -0.282 -0.786 -1.257 -1.902 -2.422 -2.507
0.00034781 -1.65000 10.10000 0.7943046689 2.4167162192    0.786  2.185  3.6905  1.862    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.620e-04 -1.000 3.745e-04 -0.692 0.567 0.422 -0.379 -0.888 -1.364 -2.015 -2.541 -2.626
0.00034781 -1.65000 10.10000 0.7943429947 2.4167298438    0.785  2.228  3.6884  1.811    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.620e-04 -1.000 3.745e-04 -0.800 0.498 0.334 -0.479 -0.993 -1.472 -2.131 -2.663 -2.749
0.00034781 -1.65000 10.10000 0.7943753600 2.4167413484    0.785  2.267  3.6864  1.763    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.745e-04 -0.897 0.438 0.256 -0.568 -1.088 -1.571 -2.237 -2.775 -2.862
0.00034781 -1.65000 10.10000 0.7944065332 2.4167524282    0.784  2.307  3.6844  1.714    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.746e-04 -0.999 0.386 0.177 -0.663 -1.188 -1.674 -2.347 -2.892 -2.978
0.00034781 -1.65000 10.10000 0.7944342494 2.4167622785    0.784  2.346  3.6823  1.667    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.747e-04 -1.095 0.346 0.107 -0.752 -1.283 -1.774 -2.454 -3.004 -3.090
0.00034781 -1.65000 10.10000 0.7944602370 2.4167715137    0.783  2.385  3.6803  1.620    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.747e-04 -1.192 0.308 0.037 -0.841 -1.379 -1.873 -2.560 -3.117 -3.202
0.00034781 -1.65000 10.10000 0.7944844961 2.4167801340    0.782  2.423  3.6782  1.573    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -3.63e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.746e-04 -1.288 0.275 -0.030 -0.929 -1.474 -1.972 -2.666 -3.229 -3.313
0.00034781 -1.65000 10.10000 0.7945113182 2.4167896644    0.781  2.470  3.6756  1.516    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.747e-04 -1.404 0.242 -0.108 -1.033 -1.587 -2.091 -2.793 -3.363 -3.447
0.00034781 -1.65000 10.10000 0.7945316434 2.4167968858    0.781  2.507  3.6735  1.470    3  0.000  0.527     7.09     5.61     3.98     3.08     2.49  3 -5.01e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.747e-04 -1.497 0.222 -0.167 -1.117 -1.679 -2.187 -2.896 -3.472 -3.556
0.00034781 -1.65000 10.10000 0.7945540547 2.4168048479    0.780  2.551  3.6710  1.415    3  0.000  0.527     7.96     6.19     4.37     3.38     2.74  3 -5.94e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.747e-04 -1.608 0.206 -0.233 -1.214 -1.787 -2.301 -3.019 -3.601 -3.684
0.00034781 -1.65000 10.10000 0.7945748568 2.4168122378    0.779  2.596  3.6685  1.360    3  0.000  0.527     8.94     6.84     4.80     3.73     3.02  3 -7.02e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.748e-04 -1.719 0.199 -0.296 -1.310 -1.894 -2.414 -3.141 -3.731 -3.813
0.00034781 -1.65000 10.10000 0.7945947051 2.4168192884    0.777  2.641  3.6658  1.303    3  0.000  0.527    10.08     7.57     5.30     4.12     3.33  3 -8.34e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.858e-05 1.621e-04 -1.000 3.748e-04 -1.833 0.199 -0.357 -1.407 -2.004 -2.531 -3.268 -3.864 -3.946
0.00034781 -1.65000 10.10000 0.7946111560 2.4168251319    0.776  2.682  3.6633  1.251    3  0.000  0.527    11.24     8.31     5.79     4.50     3.65  3 -9.72e-12      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -1.935 0.210 -0.406 -1.492 -2.101 -2.635 -3.381 -3.984 -4.065
0.00034781 -1.65000 10.10000 0.7946276069 2.4168309752    0.775  2.726  3.6606  1.196    3  0.000  0.527    12.64     9.18     6.36     4.96     4.02  2 -1.14e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -2.044 0.228 -0.456 -1.583 -2.206 -2.747 -3.503 -4.113 -4.194
0.00034781 -1.65000 10.10000 0.7946420312 2.4168360984    0.773  2.767  3.6580  1.144    3  0.000  0.527    14.11    10.08     6.96     5.43     4.40  2 -1.33e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.748e-04 -2.147 0.259 -0.496 -1.665 -2.303 -2.852 -3.618 -4.235 -4.316
0.00034781 -1.65000 10.10000 0.7946555018 2.4168408826    0.772  2.808  3.6554  1.091    3  0.000  0.527    15.76    11.08     7.62     5.95     4.82  2 -1.55e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.748e-04 -2.250 0.254 -0.548 -1.747 -2.396 -2.953 -3.730 -4.355 -4.436
0.00034781 -1.65000 10.10000 0.7946680188 2.4168453280    0.770  2.849  3.6528  1.039    3  0.000  0.527    17.60    12.17     8.33     6.52     5.29  2 -1.81e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -2.352 0.250 -0.600 -1.827 -2.489 -3.053 -3.841 -4.475 -4.557
0.00034781 -1.65000 10.10000 0.7946791053 2.4168492652    0.768  2.888  3.6503  0.989    3  0.000  0.527    19.55    13.31     9.07     7.11     5.77  2 -2.08e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -2.449 0.251 -0.647 -1.903 -2.576 -3.148 -3.947 -4.588 -4.672
0.00034781 -1.65000 10.10000 0.7946898341 2.4168530753    0.766  2.928  3.6476  0.937    3  0.000  0.527    21.82    14.61     9.92     7.79     6.31  2 -2.42e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -2.549 0.265 -0.687 -1.976 -2.664 -3.246 -4.057 -4.706 -4.791
0.00034781 -1.65000 10.10000 0.7946993709 2.4168564619    0.764  2.965  3.6451  0.888    3  0.000  0.527    24.19    15.95    10.78     8.48     6.88  1 -2.77e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -2.644 0.278 -0.725 -2.045 -2.747 -3.338 -4.159 -4.817 -4.903
0.00034781 -1.65000 10.10000 0.7947081923 2.4168595945    0.762  3.003  3.6426  0.840    3  0.000  0.527    26.78    17.39    11.71     9.22     7.48  1 -3.18e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -2.736 0.292 -0.762 -2.113 -2.828 -3.428 -4.261 -4.925 -5.013
0.00034781 -1.65000 10.10000 0.7947169542 2.4168627058    0.760  3.042  3.6399  0.789    3  0.000  0.527    29.84    19.06    12.79    10.08     8.18  1 -3.67e-11      0.00 7.514e-01 2.482e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -2.834 0.310 -0.799 -2.183 -2.913 -3.522 -4.368 -5.041 -5.130
0.00034781 -1.65000 10.10000 0.7947243452 2.4168653303    0.757  3.076  3.6375  0.743    3  0.000  0.527    32.86    20.69    13.83    10.92     8.86  1 -4.17e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -2.921 0.333 -0.827 -2.242 -2.986 -3.605 -4.462 -5.143 -5.234
0.00034781 -1.65000 10.10000 0.7947319150 2.4168680182    0.754  3.114  3.6350  0.693    3  0.000  0.527    36.49    22.61    15.05    11.90     9.66  1 -4.78e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -3.015 0.358 -0.858 -2.306 -3.066 -3.694 -4.564 -5.254 -5.347
0.00034781 -1.65000 10.10000 0.7947387695 2.4168704520    0.751  3.150  3.6324  0.645    3  0.000  0.527    40.40    24.65    16.34    12.94    10.50  1 -5.46e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.749e-04 -3.106 0.387 -0.883 -2.366 -3.142 -3.780 -4.663 -5.361 -5.455
0.00034781 -1.65000 10.10000 0.7947452068 2.4168727377    0.748  3.186  3.6300  0.598    3  0.000  0.527    44.60    26.80    17.70    14.03    11.39  1 -6.22e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -3.194 0.413 -0.911 -2.425 -3.217 -3.864 -4.759 -5.465 -5.561
0.00034781 -1.65000 10.10000 0.7947513461 2.4168749175    0.745  3.222  3.6275  0.550    3  0.000  0.527    49.35    29.20    19.21    15.25    12.38  1  -7.1e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -3.284 0.441 -0.937 -2.483 -3.290 -3.948 -4.856 -5.571 -5.669
0.00034781 -1.65000 10.10000 0.7947570086 2.4168769280    0.741  3.256  3.6250  0.504    3  0.000  0.527    54.40    31.70    20.77    16.52    13.41  1 -8.05e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -3.370 0.470 -0.960 -2.538 -3.360 -4.028 -4.948 -5.672 -5.771
0.00034781 -1.65000 10.10000 0.7947633266 2.4168791712    0.736  3.292  3.6225  0.454    3  0.000  0.527    60.34    34.60    22.58    17.98    14.60  1 -9.26e-11      0.00 7.514e-01 2.483e-01 6.392e-05 1.859e-05 1.621e-04 -1.000 3.750e-04 -3.461 0.506 -0.977 -2.591 -3.433 -4.113 -5.047 -5.779 -5.880
0.00034781 -1.65000 10.10000 0.7947633266 2.4168791712    0.729  1.698  3.8236  2.849    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.526 0.852 0.864 0.555 0.321 0.088 -0.210 -0.428 -0.452
0.00034781 -1.65000 10.10000 0.7947664261 2.4168802716    0.729  1.710  3.8193  2.820    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.495 0.832 0.849 0.529 0.287 0.045 -0.263 -0.490 -0.515
0.00034781 -1.65000 10.10000 0.7948186398 2.4168988082    0.729  1.717  3.8170  2.803    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 0.477 0.820 0.840 0.513 0.267 0.021 -0.292 -0.524 -0.550
0.00034781 -1.65000 10.10000 0.7948714495 2.4169175536    0.729  1.718  3.8176  2.805    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.475 0.816 0.835 0.510 0.265 0.021 -0.291 -0.522 -0.547
0.00034781 -1.65000 10.10000 0.7949253917 2.4169366980    0.729  1.718  3.8187  2.809    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.474 0.813 0.830 0.508 0.265 0.023 -0.286 -0.515 -0.540
0.00034781 -1.65000 10.10000 0.7949787974 2.4169556491    0.729  1.718  3.8202  2.815    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.474 0.809 0.824 0.506 0.266 0.027 -0.279 -0.504 -0.529
0.00034781 -1.65000 10.10000 0.7950291038 2.4169734976    0.729  1.718  3.8218  2.822    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.475 0.806 0.819 0.505 0.268 0.032 -0.270 -0.491 -0.516
0.00034781 -1.65000 10.10000 0.7950785160 2.4169910264    0.729  1.717  3.8236  2.830    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.477 0.803 0.813 0.504 0.271 0.038 -0.260 -0.477 -0.501
0.00034781 -1.65000 10.10000 0.7951284647 2.4170087430    0.729  1.717  3.8256  2.838    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.478 0.800 0.807 0.504 0.274 0.045 -0.248 -0.461 -0.485
